what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395477922908
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395477930863
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395477931019
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395477931096
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395477947340
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395477947510
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395477954040
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395477954040
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395477957608
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395477964469
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395477964539
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395477970312
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395477970312
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395477972088
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478015250
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478015313
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478020693
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478020821
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478020887
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478029328
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478054485
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478054545
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478088566
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478088566
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478090955
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478099402
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478099458
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478101987
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478102125
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478102191
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478107517
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478107517
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478109029
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478109029
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478110665
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478141267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478153203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478154459
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478168682
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478169666
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478169666
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478170560
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478171230
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478171231
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478172142
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478174057
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478174057
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478174839
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478175797
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478175797
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478176724
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478177258
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478177258
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478178374
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478182923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478186283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478209998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478211827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1395478211848
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395478212040
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478216537
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478221251
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478253294
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478255814
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478257274
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478257274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478258987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478273402
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478275598
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478298192
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478298261
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478301709
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478301709
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478302963
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478307019
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478307082
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478309632
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478309632
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478311242
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478358009
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478358093
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395478361379
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478361379
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478362440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478387119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478556337
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478572412
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478572482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478574496
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1395478574515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395478574694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478577545
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478589822
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478589971
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478590042
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395478605484
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478605640
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395478605710
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395478623608
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479014161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479015213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479017209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479018414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479437643
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479439090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479451155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479452196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479476636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479477595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479971149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479972222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479979284
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395479981306
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395479981476
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395479981560
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395479982188
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395479982265
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395479982683
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395479982878
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395479983255
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395479983389
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395479983447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395479984775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395480129762
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1395480130764
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395480130920
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1395480131139
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1395480131232
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1395480131232
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui",1395480131232
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100822-0100,"org.eclipse.php.debug.ui",1395480131232
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1395480131232
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1395480131232
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1395480131248
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1395480131248
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1395480131248
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100822-0100,"org.eclipse.php.debug.core",1395480131248
stopped,bundle,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui",1395480131248
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1395480131248
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1395480131248
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1395480131248
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1395480131248
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1395480131263
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1395480131263
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1395480131263
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1395480131263
stopped,bundle,org.eclipse.rse.files.ui,3.1.101.v201009071110,"org.eclipse.rse.files.ui",1395480131263
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1395480131263
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1395480131263
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1395480131263
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1395480131279
stopped,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1395480131279
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1395480131279
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1395480131279
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1395480131279
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.1.v201007022358,"org.eclipse.wst.xml.xpath.ui",1395480131279
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1395480131279
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1395480131279
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1395480131279
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1395480131279
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1395480131279
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1395480131295
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1395480131295
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1395480131295
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1395480131295
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1395480131295
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1395480131295
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1395480131295
