what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1395449292495
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1395449292505
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1395449292515
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1395449292515
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1395449292515
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1395449292515
started,bundle,org.eclipse.php.core,2.2.1.v20100822-1200,"org.eclipse.php.core",1395449292525
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100822-0100,"org.eclipse.php.debug.core",1395449292525
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100410-0300,"org.eclipse.php.debug.daemon",1395449292525
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100822-0100,"org.eclipse.php.debug.ui",1395449292525
started,bundle,org.eclipse.php.server.core,2.2.0.v20100410-0300,"org.eclipse.php.server.core",1395449292525
started,bundle,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui",1395449292525
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1395449292525
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1395449292535
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1395449292535
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1395449292545
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1395449292545
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1395449292555
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1395449292555
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1395449292555
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1395449292555
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1395449292575
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1395449292575
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1395449292575
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1395449292575
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1395449292575
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1395449292575
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1395449292575
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1395449292575
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1395449292575
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1395449292575
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1395449292575
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1395449292575
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1395449292575
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1395449292585
os,sysinfo,,,"win32",1395449292585
arch,sysinfo,,,"x86",1395449292585
ws,sysinfo,,,"win32",1395449292585
locale,sysinfo,,,"zh_CN",1395449292585
processors,sysinfo,,,"2",1395449292585
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1395449292585
java.runtime.version,sysinfo,,,"1.6.0_43-b01",1395449292585
java.specification.name,sysinfo,,,"Java Platform API Specification",1395449292585
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1395449292585
java.specification.version,sysinfo,,,"1.6",1395449292585
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1395449292585
java.version,sysinfo,,,"1.6.0_43",1395449292585
java.vm.info,sysinfo,,,"mixed mode, sharing",1395449292585
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1395449292585
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1395449292585
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1395449292585
java.vm.specification.version,sysinfo,,,"1.0",1395449292585
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1395449292585
java.vm.version,sysinfo,,,"20.14-b01",1395449292585
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449293015
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449293055
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1395449293075
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1395449300932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449300947
started,bundle,org.eclipse.rse.core,3.1.101.v201009071110,"org.eclipse.rse.core",1395449300963
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1395449300979
started,bundle,org.eclipse.rse.ui,3.1.101.v201008191400,"org.eclipse.rse.ui",1395449301135
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1395449301150
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1395449301166
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1395449301196
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1395449301206
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1395449301206
started,bundle,org.eclipse.rse.services.local,2.1.201.v201009071110,"org.eclipse.rse.services.local",1395449301206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449301246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449301516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449308732
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1395449308842
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1395449308852
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1395449308852
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1395449308982
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1395449309192
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1395449309192
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1395449309387
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1395449309387
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1395449309621
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1395449309621
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1395449309621
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1395449309621
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1395449309652
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1395449309891
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1395449309961
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1395449309961
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1395449310061
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1395449310271
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1395449311951
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1395449312081
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1395449312091
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1395449314121
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1395449315461
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1395449315491
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1395449315491
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1395449315491
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1395449315491
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1395449386136
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1395449386198
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1395449386214
started,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1395449386338
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1395449386541
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1395449386860
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1395449386900
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449387000
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449387110
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449394844
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449407137
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449407200
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1395449415686
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1395449415780
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1395449415811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449416560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449451629
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1395449454484
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449462557
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449506499
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449506592
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449513253
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449513441
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449513519
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449555093
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449555311
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449555374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449563158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449613173
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449641351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449656343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449657373
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449662521
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395449662583
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449683493
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449729357
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449729420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449806770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449815006
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395449835942
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449836129
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395449836176
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395449856191
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452220950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452221637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452753363
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395452754862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452760175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452824075
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395452862595
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395452862655
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395452876935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452889745
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452908885
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395452926265
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395452926335
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395452932165
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395452932315
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395452932395
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395452937145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395452939735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453133666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453134286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453345415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453346555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453524153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453526073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453555573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453556493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453591741
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395453613050
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395453613113
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395453629992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453665747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453667011
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395453667042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453667684
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453713115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453714722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453811590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395453813087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454402739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454403363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454540034
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395454541938
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395454587382
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1395454587460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454611718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454615853
error,log,,,"null",1395454616801
error,log,,,"null",1395454617351
error,log,,,"null",1395454617361
error,log,,,"null",1395454617431
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395454624441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454661893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454662985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454686199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454688695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454737843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454752539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395454754099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395456781928
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395456782708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457061271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457069554
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457072066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457077401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457110375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457115632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457120032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457124743
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457125507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457128752
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457132122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457133105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457141685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457151029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457165865
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395457170108
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1395457170201
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457175630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457177658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457187127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457404119
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1395457405943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457410421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395457412137
